letter,total_weight,num_selected_vertices,penalties,uncertain_edges,sum_of_weight,all_candidates_x,all_candidates_y,ICD,Bearing Entropy,Categorized Bearing Entropy,Graph Asymmetry,Normalized ICD,Normalized Bearing Entropy,Normalized Categorized Bearing Entropy,Normalized Graph Asymmetry,Skeletonization_Method,Path
WF_arial_Approach1,9,1,0,5,16,18.0,36,1.95348837209302,5.39231742277876,3.09423394908777,236,0.5,0.8,1.0,0.3,Approach1,LSP
WF_arial_Approach1,14,2,0,5,16,18.0,36,1.95348837209302,5.39231742277876,3.09423394908777,236,0.5,0.8,1.0,0.3,Approach1,LSP
WFD_arial_Approach1,20,4,0,7,20,35.5,71,2.04081632653061,5.64385618977473,3.14230806138225,363,0.6,0.8,1.0,0.4,Approach1,LSP
WFD_arial_Approach1,8,1,0,7,20,35.5,71,2.04081632653061,5.64385618977473,3.14230806138225,363,0.6,0.8,1.0,0.4,Approach1,LSP
WFD_arial_Approach1,14,2,0,7,20,35.5,71,2.04081632653061,5.64385618977473,3.14230806138225,363,0.6,0.8,1.0,0.4,Approach1,LSP
WFD_arial_Approach1,18,3,0,7,20,35.5,71,2.04081632653061,5.64385618977473,3.14230806138225,363,0.6,0.8,1.0,0.4,Approach1,LSP
WG_arial_Approach1,20,3,0,6,20,32.0,64,1.96875,5.97727992349992,3.17319886414852,349,0.5,0.9,1.0,0.4,Approach1,LSP
WG_arial_Approach1,11,1,0,6,20,32.0,64,1.96875,5.97727992349992,3.17319886414852,349,0.5,0.9,1.0,0.4,Approach1,LSP
WG_arial_Approach1,17,2,0,6,20,32.0,64,1.96875,5.97727992349992,3.17319886414852,349,0.5,0.9,1.0,0.4,Approach1,LSP
WI_arial_Approach1,12,2,0,4,12,15.0,30,1.94117647058824,5.04439411935846,3.10656572838651,121,0.5,0.8,1.0,0.2,Approach1,LSP
WI_arial_Approach1,6,1,0,4,12,15.0,30,1.94117647058824,5.04439411935846,3.10656572838651,121,0.5,0.8,1.0,0.2,Approach1,LSP
WJ_arial_Approach1,12,2,0,4,12,21.5,43,1.95918367346939,5.58496250072116,3.07543383824369,184,0.5,0.8,1.0,0.2,Approach1,LSP
WJ_arial_Approach1,6,1,0,4,12,21.5,43,1.95918367346939,5.58496250072116,3.07543383824369,184,0.5,0.8,1.0,0.2,Approach1,LSP
WM_arial_Approach1,23,4,0,7,23,21.5,43,1.96153846153846,5.6724253419715,3.16349893063421,237,0.5,0.8,1.0,0.3,Approach1,LSP
WM_arial_Approach1,8,1,0,7,23,21.5,43,1.96153846153846,5.6724253419715,3.16349893063421,237,0.5,0.8,1.0,0.3,Approach1,LSP
WM_arial_Approach1,15,2,0,7,23,21.5,43,1.96153846153846,5.6724253419715,3.16349893063421,237,0.5,0.8,1.0,0.3,Approach1,LSP
WM_arial_Approach1,21,3,0,7,23,21.5,43,1.96153846153846,5.6724253419715,3.16349893063421,237,0.5,0.8,1.0,0.3,Approach1,LSP
WP_arial_Approach1,16,3,0,5,16,25.5,51,2.0,5.49185309632967,3.14554989974522,241,0.5,0.8,1.0,0.3,Approach1,LSP
WP_arial_Approach1,8,1,0,5,16,25.5,51,2.0,5.49185309632967,3.14554989974522,241,0.5,0.8,1.0,0.3,Approach1,LSP
WP_arial_Approach1,14,2,0,5,16,25.5,51,2.0,5.49185309632967,3.14554989974522,241,0.5,0.8,1.0,0.3,Approach1,LSP
WPG_arial_Approach1,18,3,0,5,18,44.5,89,2.02702702702703,6.22881869049589,3.17213384625069,593,0.6,0.9,1.0,0.6,Approach1,LSP
WPG_arial_Approach1,9,1,0,5,18,44.5,89,2.02702702702703,6.22881869049589,3.17213384625069,593,0.6,0.9,1.0,0.6,Approach1,LSP
WPG_arial_Approach1,15,2,0,5,18,44.5,89,2.02702702702703,6.22881869049589,3.17213384625069,593,0.6,0.9,1.0,0.6,Approach1,LSP
WQ_arial_Approach1,12,3,0,6,12,33.5,67,2.05970149253731,6.10852445677816,3.23209854040249,635,0.6,0.9,1.0,0.6,Approach1,LSP
WQ_arial_Approach1,4,1,0,6,12,33.5,67,2.05970149253731,6.10852445677816,3.23209854040249,635,0.6,0.9,1.0,0.6,Approach1,LSP
WQ_arial_Approach1,8,2,0,6,12,33.5,67,2.05970149253731,6.10852445677816,3.23209854040249,635,0.6,0.9,1.0,0.6,Approach1,LSP
WW_arial_Approach1,26,4,0,8,26,26.5,53,1.96153846153846,5.6724253419715,3.15907613672867,212,0.5,0.8,1.0,0.2,Approach1,LSP
WW_arial_Approach1,11,1,0,8,26,26.5,53,1.96153846153846,5.6724253419715,3.15907613672867,212,0.5,0.8,1.0,0.2,Approach1,LSP
WW_arial_Approach1,17,2,0,8,26,26.5,53,1.96153846153846,5.6724253419715,3.15907613672867,212,0.5,0.8,1.0,0.2,Approach1,LSP
WW_arial_Approach1,22,3,0,8,26,26.5,53,1.96153846153846,5.6724253419715,3.15907613672867,212,0.5,0.8,1.0,0.2,Approach1,LSP
XGU_arial_Approach1,4,1,0,2,4,39.0,78,2.02702702702703,6.22881869049589,3.08353647346048,539,0.6,0.9,1.0,0.5,Approach1,LSP
XL_arial_Approach1,6,1,0,2,6,14.0,28,2.0,4.75488750216347,3.16157083517629,178,0.5,0.7,1.0,0.2,Approach1,LSP
XMA_arial_Approach1,22,3,0,6,22,28.0,56,2.03389830508475,5.90689059560852,3.12257976184249,421,0.6,0.9,1.0,0.4,Approach1,LSP
XMA_arial_Approach1,12,1,0,6,22,28.0,56,2.03389830508475,5.90689059560852,3.12257976184249,421,0.6,0.9,1.0,0.4,Approach1,LSP
XMA_arial_Approach1,18,2,0,6,22,28.0,56,2.03389830508475,5.90689059560852,3.12257976184249,421,0.6,0.9,1.0,0.4,Approach1,LSP
XWI_arial_Approach1,10,2,0,4,10,26.5,53,1.96153846153846,5.6724253419715,3.14359267933986,279,0.5,0.8,1.0,0.3,Approach1,LSP
XWI_arial_Approach1,6,1,0,4,10,26.5,53,1.96153846153846,5.6724253419715,3.14359267933986,279,0.5,0.8,1.0,0.3,Approach1,LSP
XXW_arial_Approach1,13,2,0,4,13,36.5,73,2.0,5.90689059560852,3.11873990919373,362,0.5,0.9,1.0,0.4,Approach1,LSP
XXW_arial_Approach1,7,1,0,4,13,36.5,73,2.0,5.90689059560852,3.11873990919373,362,0.5,0.9,1.0,0.4,Approach1,LSP
YDH_arial_Approach1,6,1,0,2,6,27.0,54,2.04,5.6724253419715,2.9472508450748,461,0.6,0.8,0.9,0.4,Approach1,LSP
YXW_arial_Approach1,10,2,0,4,10,32.0,64,1.96551724137931,5.83289001416474,3.04621176558262,338,0.5,0.9,1.0,0.3,Approach1,LSP
YXW_arial_Approach1,6,1,0,4,10,32.0,64,1.96551724137931,5.83289001416474,3.04621176558262,338,0.5,0.9,1.0,0.3,Approach1,LSP
ZCI_arial_Approach1,5,1,0,2,5,25.5,51,2.06896551724138,5.90689059560852,3.18623293738609,509,0.6,0.9,1.0,0.5,Approach1,LSP
ZGC_arial_Approach1,6,1,0,2,6,39.5,79,2.04545454545454,6.49185309632966,3.1525388952992,685,0.6,1.0,1.0,0.6,Approach1,LSP
ZJY_arial_Approach1,6,1,0,2,6,25.0,50,2.0,5.75488750216347,3.07889688245943,448,0.5,0.9,1.0,0.4,Approach1,LSP
ZSM_arial_Approach1,15,2,0,4,15,40.0,80,2.1,6.39231742277876,3.15414116319349,694,0.6,0.9,1.0,0.7,Approach1,LSP
ZSM_arial_Approach1,8,1,0,4,15,40.0,80,2.1,6.39231742277876,3.15414116319349,694,0.6,0.9,1.0,0.7,Approach1,LSP
ACI_Average-Regular_Approach2,6,1,0,2,6,43.5,87,2.14285714285714,3.90689059560852,2.70689059560852,287,0.6,0.6,0.9,0.3,Approach2,LSP
AEJ_Average-Regular_Approach2,13,2,0,5,13,55.0,110,2.0,3.80735492205761,2.8073549220576,162,0.5,0.6,0.9,0.2,Approach2,LSP
AEJ_Average-Regular_Approach2,7,1,0,5,13,55.0,110,2.0,3.80735492205761,2.8073549220576,162,0.5,0.6,0.9,0.2,Approach2,LSP
AEY_Average-Regular_Approach2,21,3,0,7,21,64.0,128,2.14285714285714,3.90689059560852,2.78989809546429,397,0.6,0.6,0.9,0.4,Approach2,LSP
AEY_Average-Regular_Approach2,11,1,0,7,21,64.0,128,2.14285714285714,3.90689059560852,2.78989809546429,397,0.6,0.6,0.9,0.4,Approach2,LSP
AEY_Average-Regular_Approach2,17,2,0,7,21,64.0,128,2.14285714285714,3.90689059560852,2.78989809546429,397,0.6,0.6,0.9,0.4,Approach2,LSP
AJD_Average-Regular_Approach2,17,3,0,5,17,55.0,110,2.11764705882353,4.16992500144231,2.74716719730693,384,0.6,0.6,0.9,0.4,Approach2,LSP
AJD_Average-Regular_Approach2,8,1,0,5,17,55.0,110,2.11764705882353,4.16992500144231,2.74716719730693,384,0.6,0.6,0.9,0.4,Approach2,LSP
AJD_Average-Regular_Approach2,15,2,0,5,17,55.0,110,2.11764705882353,4.16992500144231,2.74716719730693,384,0.6,0.6,0.9,0.4,Approach2,LSP
AKV_Average-Regular_Approach2,6,1,0,2,6,57.5,115,2.0,3.90689059560852,2.57355726227518,247,0.5,0.6,0.8,0.3,Approach2,LSP
ANC_Average-Regular_Approach2,6,1,0,2,6,60.0,120,2.11764705882353,4.16992500144231,3.00217222318376,322,0.6,0.6,1.0,0.3,Approach2,LSP
ARV_Average-Regular_Approach2,6,1,0,2,6,59.5,119,2.18181818181818,4.58496250072116,2.95498685577267,348,0.6,0.7,1.0,0.4,Approach2,LSP
AX_Average-Regular_Approach2,6,1,0,2,6,46.0,92,2.0,3.90689059560852,2.92323142879762,260,0.5,0.6,0.9,0.3,Approach2,LSP
AXF_Average-Regular_Approach2,14,2,0,4,14,70.0,140,2.11764705882353,4.16992500144231,2.82188819552618,365,0.6,0.6,0.9,0.4,Approach2,LSP
AXF_Average-Regular_Approach2,8,1,0,4,14,70.0,140,2.11764705882353,4.16992500144231,2.82188819552618,365,0.6,0.6,0.9,0.4,Approach2,LSP
AZ_Average-Regular_Approach2,4,1,0,2,4,29.0,58,2.0,3.58496250072116,2.39624062518029,239,0.5,0.5,0.8,0.3,Approach2,LSP
AZH_Average-Regular_Approach2,12,2,0,4,12,60.5,121,2.1,4.39231742277876,3.17756623209652,436,0.6,0.7,1.0,0.4,Approach2,LSP
AZH_Average-Regular_Approach2,7,1,0,4,12,60.5,121,2.1,4.39231742277876,3.17756623209652,436,0.6,0.7,1.0,0.4,Approach2,LSP
AT_Average-Regular_Approach2,12,2,0,4,12,40.0,80,2.0,3.58496250072116,2.85538854220753,249,0.5,0.5,0.9,0.3,Approach2,LSP
AT_Average-Regular_Approach2,6,1,0,4,12,40.0,80,2.0,3.58496250072116,2.85538854220753,249,0.5,0.5,0.9,0.3,Approach2,LSP
BEV_Average-Regular_Approach2,4,1,0,2,4,64.0,128,2.25,4.16992500144231,2.89106111207265,360,0.7,0.6,0.9,0.4,Approach2,LSP
BLC_Average-Regular_Approach2,6,1,0,2,6,57.0,114,2.25,4.16992500144231,2.66883888985043,444,0.7,0.6,0.9,0.4,Approach2,LSP
BTM_Average-Regular_Approach2,12,3,0,5,12,74.5,149,2.25,4.16992500144231,3.0441104177484,405,0.7,0.6,1.0,0.4,Approach2,LSP
BTM_Average-Regular_Approach2,6,1,0,5,12,74.5,149,2.25,4.16992500144231,3.0441104177484,405,0.7,0.6,1.0,0.4,Approach2,LSP
BTM_Average-Regular_Approach2,10,2,0,5,12,74.5,149,2.25,4.16992500144231,3.0441104177484,405,0.7,0.6,1.0,0.4,Approach2,LSP
BVD_Average-Regular_Approach2,10,1,0,3,10,65.0,130,2.16,4.75488750216347,2.87603357797085,339,0.6,0.7,0.9,0.3,Approach2,LSP
BOC_Average-Regular_Approach2,6,1,0,2,6,57.5,115,2.1,4.39231742277876,3.04638111294588,249,0.6,0.7,1.0,0.3,Approach2,LSP
CGY_Average-Regular_Approach2,2,1,0,1,2,59.0,118,2.0,3.58496250072116,2.75162916738782,337,0.5,0.5,0.9,0.3,Approach2,LSP
CIO_Average-Regular_Approach2,18,2,0,5,18,37.0,74,2.14285714285714,3.90689059560852,2.47290559532006,328,0.6,0.6,0.8,0.3,Approach2,LSP
CIO_Average-Regular_Approach2,9,1,0,5,18,37.0,74,2.14285714285714,3.90689059560852,2.47290559532006,328,0.6,0.6,0.8,0.3,Approach2,LSP
CRK_Average-Regular_Approach2,18,2,0,5,18,59.0,118,2.1,4.39231742277876,2.71321623569114,395,0.6,0.7,0.9,0.4,Approach2,LSP
CRK_Average-Regular_Approach2,12,1,0,5,18,59.0,118,2.1,4.39231742277876,2.71321623569114,395,0.6,0.7,0.9,0.4,Approach2,LSP
CUH_Average-Regular_Approach2,13,1,0,4,16,71.5,143,2.0,4.16992500144231,2.90576458465545,333,0.5,0.6,0.9,0.3,Approach2,LSP
CV_Average-Regular_Approach2,6,1,0,3,6,28.5,57,1.66666666666667,2.32192809488736,1.92192809488736,0,0.4,0.4,0.6,0.0,Approach2,LSP
CWC_Average-Regular_Approach2,4,1,0,2,4,48.0,96,1.77777777777778,3.0,2.75,56,0.4,0.5,0.9,0.1,Approach2,LSP
CVG_Average-Regular_Approach2,4,1,0,2,4,51.5,103,1.6,3.0,2.25,0,0.4,0.5,0.7,0.0,Approach2,LSP
DAQ_Average-Regular_Approach2,6,1,0,2,6,41.0,82,2.11764705882353,4.16992500144231,3.08604861231304,325,0.6,0.6,1.0,0.3,Approach2,LSP
DGC_Average-Regular_Approach2,6,1,0,2,6,60.0,120,1.84615384615385,3.58496250072116,2.85538854220753,206,0.5,0.5,0.9,0.2,Approach2,LSP
DIH_Average-Regular_Approach2,6,1,0,2,6,62.5,125,2.0,3.90689059560852,3.18989809546429,287,0.5,0.6,1.0,0.3,Approach2,LSP
DMF_Average-Regular_Approach2,14,3,0,6,14,72.5,145,2.14285714285714,3.90689059560852,2.97355726227519,389,0.6,0.6,1.0,0.4,Approach2,LSP
DMF_Average-Regular_Approach2,6,1,0,6,14,72.5,145,2.14285714285714,3.90689059560852,2.97355726227519,389,0.6,0.6,1.0,0.4,Approach2,LSP
DMF_Average-Regular_Approach2,10,2,0,6,14,72.5,145,2.14285714285714,3.90689059560852,2.97355726227519,389,0.6,0.6,1.0,0.4,Approach2,LSP
DMP_Average-Regular_Approach2,7,1,0,2,7,67.5,135,2.125,4.08746284125034,2.89542387028032,279,0.6,0.6,0.9,0.3,Approach2,LSP
DP_Average-Regular_Approach2,6,1,0,2,6,43.5,87,2.0,3.4594316186373,2.73215889136457,169,0.5,0.5,0.9,0.2,Approach2,LSP
EDH_Average-Regular_Approach2,12,2,0,4,12,81.5,163,2.1,4.39231742277876,3.11827516077098,445,0.6,0.7,1.0,0.4,Approach2,LSP
EDH_Average-Regular_Approach2,6,1,0,4,12,81.5,163,2.1,4.39231742277876,3.11827516077098,445,0.6,0.7,1.0,0.4,Approach2,LSP
ETC_Average-Regular_Approach2,10,2,0,5,10,65.5,131,1.77777777777778,3.0,2.75,57,0.4,0.5,0.9,0.1,Approach2,LSP
ETC_Average-Regular_Approach2,6,1,0,5,10,65.5,131,1.77777777777778,3.0,2.75,57,0.4,0.5,0.9,0.1,Approach2,LSP
EVG_Average-Regular_Approach2,6,1,0,2,6,66.0,132,1.63636363636364,3.16992500144231,2.11328333429487,124,0.4,0.5,0.7,0.2,Approach2,LSP
GD_Average-Regular_Approach2,6,2,0,3,6,37.0,74,1.77777777777778,3.0,2.5,0,0.4,0.5,0.8,0.0,Approach2,LSP
GD_Average-Regular_Approach2,4,1,0,3,6,37.0,74,1.77777777777778,3.0,2.5,0,0.4,0.5,0.8,0.0,Approach2,LSP
GEZ_Average-Regular_Approach2,12,2,0,3,12,53.5,107,2.25,3.16992500144231,2.28103611255342,325,0.7,0.5,0.7,0.3,Approach2,LSP
GEZ_Average-Regular_Approach2,9,1,0,3,12,53.5,107,2.25,3.16992500144231,2.28103611255342,325,0.7,0.5,0.7,0.3,Approach2,LSP
GMU_Average-Regular_Approach2,5,1,0,2,5,65.0,130,2.25,3.16992500144231,2.41938194564637,163,0.7,0.5,0.8,0.2,Approach2,LSP
GTB_Average-Regular_Approach2,6,1,0,2,6,66.5,133,2.21052631578947,4.39231742277876,3.00567859045668,305,0.7,0.7,1.0,0.3,Approach2,LSP
GWG_Average-Regular_Approach2,8,2,0,3,8,59.0,118,2.0,3.16992500144231,2.41938194564637,84,0.5,0.5,0.8,0.1,Approach2,LSP
GWG_Average-Regular_Approach2,6,1,0,3,8,59.0,118,2.0,3.16992500144231,2.41938194564637,84,0.5,0.5,0.8,0.1,Approach2,LSP
HKD_Average-Regular_Approach2,6,1,0,2,6,73.5,147,2.0,4.39231742277876,3.20091027950953,269,0.5,0.7,1.0,0.3,Approach2,LSP
HO_Average-Regular_Approach2,5,1,0,2,5,50.0,100,2.0,4.16992500144231,2.86382639009082,205,0.5,0.6,0.9,0.2,Approach2,LSP
HBV_Average-Regular_Approach2,14,2,0,3,14,69.0,138,2.21052631578947,4.39231742277876,2.86973797272938,334,0.7,0.7,0.9,0.3,Approach2,LSP
HBV_Average-Regular_Approach2,11,1,0,3,14,69.0,138,2.21052631578947,4.39231742277876,2.86973797272938,334,0.7,0.7,0.9,0.3,Approach2,LSP
IB_Average-Regular_Approach2,8,1,0,3,10,31.5,63,2.18181818181818,3.58496250072116,2.68872187554087,216,0.6,0.5,0.9,0.2,Approach2,LSP
IC_Average-Regular_Approach2,14,2,0,5,14,31.0,62,2.14285714285714,3.90689059560852,2.68924642850916,240,0.6,0.6,0.9,0.3,Approach2,LSP
IC_Average-Regular_Approach2,8,1,0,5,14,31.0,62,2.14285714285714,3.90689059560852,2.68924642850916,240,0.6,0.6,0.9,0.3,Approach2,LSP
JBR_Average-Regular_Approach2,4,1,0,2,7,60.5,121,2.27586206896552,5.04439411935846,3.16941524114854,541,0.7,0.8,1.0,0.5,Approach2,LSP
JCD_Average-Regular_Approach2,6,1,0,2,6,47.5,95,2.0,3.90689059560852,3.05656476213095,205,0.5,0.6,1.0,0.2,Approach2,LSP
JD_Average-Regular_Approach2,6,1,0,3,6,38.0,76,1.77777777777778,3.0,2.75,0,0.4,0.5,0.9,0.0,Approach2,LSP
JJ_Average-Regular_Approach2,7,1,0,2,7,30.0,60,2.0,3.16992500144231,2.28103611255342,143,0.5,0.5,0.7,0.2,Approach2,LSP
JRA_Average-Regular_Approach2,6,1,0,2,6,55.5,111,2.21052631578947,4.39231742277876,2.91044049521858,424,0.7,0.7,0.9,0.4,Approach2,LSP
JXD_Average-Regular_Approach2,6,1,0,2,6,66.0,132,2.0,3.4594316186373,2.73215889136457,169,0.5,0.5,0.9,0.2,Approach2,LSP
KGO_Average-Regular_Approach2,12,2,0,4,12,65.5,131,2.0,4.16992500144231,2.54985503151286,279,0.5,0.6,0.8,0.3,Approach2,LSP
KGO_Average-Regular_Approach2,8,1,0,4,12,65.5,131,2.0,4.16992500144231,2.54985503151286,279,0.5,0.6,0.8,0.3,Approach2,LSP
KJ_Average-Regular_Approach2,5,1,0,2,5,42.5,85,2.0,3.58496250072116,2.45082579451809,206,0.5,0.5,0.8,0.2,Approach2,LSP
LAC_Average-Regular_Approach2,12,3,0,4,12,51.0,102,2.0,3.58496250072116,2.62581458369391,225,0.5,0.5,0.9,0.2,Approach2,LSP
LAC_Average-Regular_Approach2,6,1,0,4,12,51.0,102,2.0,3.58496250072116,2.62581458369391,225,0.5,0.5,0.9,0.2,Approach2,LSP
LAC_Average-Regular_Approach2,9,2,0,4,12,51.0,102,2.0,3.58496250072116,2.62581458369391,225,0.5,0.5,0.9,0.2,Approach2,LSP
LBP_Average-Regular_Approach2,15,2,0,5,18,60.5,121,2.33333333333333,4.39231742277876,2.71996430474239,482,0.7,0.7,0.9,0.5,Approach2,LSP
LBP_Average-Regular_Approach2,9,1,0,5,18,60.5,121,2.33333333333333,4.39231742277876,2.71996430474239,482,0.7,0.7,0.9,0.5,Approach2,LSP
LZT_Average-Regular_Approach2,7,1,0,2,7,50.5,101,2.18181818181818,3.58496250072116,3.08496250072116,325,0.6,0.5,1.0,0.3,Approach2,LSP
LWC_Average-Regular_Approach2,10,2,0,4,10,56.5,113,1.8,3.16992500144231,2.72548055699787,153,0.4,0.5,0.9,0.2,Approach2,LSP
LWC_Average-Regular_Approach2,6,1,0,4,10,56.5,113,1.8,3.16992500144231,2.72548055699787,153,0.4,0.5,0.9,0.2,Approach2,LSP
MB_Average-Regular_Approach2,8,3,0,4,8,48.5,97,2.25,4.16992500144231,2.77440191928877,326,0.7,0.6,0.9,0.3,Approach2,LSP
MB_Average-Regular_Approach2,4,1,0,4,8,48.5,97,2.25,4.16992500144231,2.77440191928877,326,0.7,0.6,0.9,0.3,Approach2,LSP
MB_Average-Regular_Approach2,6,2,0,4,8,48.5,97,2.25,4.16992500144231,2.77440191928877,326,0.7,0.6,0.9,0.3,Approach2,LSP
MMK_Average-Regular_Approach2,8,2,0,3,8,73.0,146,2.0,3.80735492205761,2.26082031817166,202,0.5,0.6,0.7,0.2,Approach2,LSP
MMK_Average-Regular_Approach2,6,1,0,3,8,73.0,146,2.0,3.80735492205761,2.26082031817166,202,0.5,0.6,0.7,0.2,Approach2,LSP
MP_Average-Regular_Approach2,8,2,0,3,8,44.0,88,2.0,3.0,2.5,137,0.5,0.5,0.8,0.2,Approach2,LSP
MP_Average-Regular_Approach2,6,1,0,3,8,44.0,88,2.0,3.0,2.5,137,0.5,0.5,0.8,0.2,Approach2,LSP
NB_Average-Regular_Approach2,8,2,0,3,8,48.5,97,2.5,3.90689059560852,2.60623892865339,450,0.8,0.6,0.8,0.4,Approach2,LSP
NB_Average-Regular_Approach2,6,1,0,3,8,48.5,97,2.5,3.90689059560852,2.60623892865339,450,0.8,0.6,0.8,0.4,Approach2,LSP
ND_Average-Regular_Approach2,10,2,0,3,10,45.5,91,2.0,3.58496250072116,2.85538854220753,203,0.5,0.5,0.9,0.2,Approach2,LSP
ND_Average-Regular_Approach2,8,1,0,3,10,45.5,91,2.0,3.58496250072116,2.85538854220753,203,0.5,0.5,0.9,0.2,Approach2,LSP
NJY_Average-Regular_Approach2,6,2,0,2,6,64.0,128,2.0,3.58496250072116,2.5220552088742,264,0.5,0.5,0.8,0.3,Approach2,LSP
NJY_Average-Regular_Approach2,3,1,0,2,6,64.0,128,2.0,3.58496250072116,2.5220552088742,264,0.5,0.5,0.8,0.3,Approach2,LSP
NPP_Average-Regular_Approach2,9,2,0,3,9,64.0,128,2.4,4.16992500144231,2.66329080817766,489,0.7,0.6,0.9,0.5,Approach2,LSP
NPP_Average-Regular_Approach2,7,1,0,3,9,64.0,128,2.4,4.16992500144231,2.66329080817766,489,0.7,0.6,0.9,0.5,Approach2,LSP
NUO_Average-Regular_Approach2,6,1,0,2,6,63.0,126,1.84615384615385,3.58496250072116,2.68872187554087,112,0.5,0.5,0.9,0.1,Approach2,LSP
OGB_Average-Regular_Approach2,6,3,0,3,6,56.0,112,2.25,4.16992500144231,2.90576458465545,367,0.7,0.6,0.9,0.4,Approach2,LSP
OGB_Average-Regular_Approach2,2,1,0,3,6,56.0,112,2.25,4.16992500144231,2.90576458465545,367,0.7,0.6,0.9,0.4,Approach2,LSP
OGB_Average-Regular_Approach2,4,2,0,3,6,56.0,112,2.25,4.16992500144231,2.90576458465545,367,0.7,0.6,0.9,0.4,Approach2,LSP
OPN_Average-Regular_Approach2,8,1,0,3,10,59.5,119,2.18181818181818,3.58496250072116,2.85538854220753,284,0.6,0.5,0.9,0.3,Approach2,LSP
PAZ_Average-Regular_Approach2,2,1,0,1,2,51.0,102,2.1,4.39231742277876,2.98709004162033,375,0.6,0.7,1.0,0.4,Approach2,LSP
PD_Average-Regular_Approach2,8,2,0,3,8,44.0,88,2.0,3.58496250072116,3.0220552088742,176,0.5,0.5,1.0,0.2,Approach2,LSP
PD_Average-Regular_Approach2,6,1,0,3,8,44.0,88,2.0,3.58496250072116,3.0220552088742,176,0.5,0.5,1.0,0.2,Approach2,LSP
PJW_Average-Regular_Approach2,4,1,0,2,4,52.5,105,2.0,3.16992500144231,2.72548055699787,182,0.5,0.5,0.9,0.2,Approach2,LSP
PYE_Average-Regular_Approach2,5,1,0,2,5,71.0,142,1.86666666666667,3.80735492205761,2.84237099317711,196,0.5,0.6,0.9,0.2,Approach2,LSP
RMJ_Average-Regular_Approach2,6,1,0,2,6,66.5,133,2.0,3.4594316186373,2.41308843642576,143,0.5,0.5,0.8,0.2,Approach2,LSP
SF_Average-Regular_Approach2,12,1,0,3,12,36.5,73,2.0,3.16992500144231,2.41938194564637,215,0.5,0.5,0.8,0.2,Approach2,LSP
SH_Average-Regular_Approach2,10,1,0,3,10,47.5,95,2.0,3.58496250072116,2.68872187554087,251,0.5,0.5,0.9,0.3,Approach2,LSP
SL_Average-Regular_Approach2,2,1,0,1,2,29.5,59,2.0,3.58496250072116,2.75162916738782,186,0.5,0.5,0.9,0.2,Approach2,LSP
SNO_Average-Regular_Approach2,18,3,0,5,18,55.0,110,2.0,3.90689059560852,2.3655962303576,281,0.5,0.6,0.8,0.3,Approach2,LSP
SNO_Average-Regular_Approach2,9,1,0,5,18,55.0,110,2.0,3.90689059560852,2.3655962303576,281,0.5,0.6,0.8,0.3,Approach2,LSP
SNO_Average-Regular_Approach2,15,2,0,5,18,55.0,110,2.0,3.90689059560852,2.3655962303576,281,0.5,0.6,0.8,0.3,Approach2,LSP
SOG_Average-Regular_Approach2,6,1,0,2,6,56.5,113,1.86666666666667,3.80735492205761,3.09306920777189,125,0.5,0.6,1.0,0.2,Approach2,LSP
SOS_Average-Regular_Approach2,6,1,0,2,6,52.5,105,2.15384615384615,3.80735492205761,2.54952345959783,325,0.6,0.6,0.8,0.3,Approach2,LSP
TA_Average-Regular_Approach2,10,2,0,4,10,40.0,80,2.0,3.58496250072116,2.85538854220753,253,0.5,0.5,0.9,0.3,Approach2,LSP
TA_Average-Regular_Approach2,6,1,0,4,10,40.0,80,2.0,3.58496250072116,2.85538854220753,253,0.5,0.5,0.9,0.3,Approach2,LSP
TIA_Average-Regular_Approach2,6,1,0,2,6,48.0,96,2.0,3.4594316186373,2.36852252772821,148,0.5,0.5,0.8,0.2,Approach2,LSP
SD_Average-Regular_Approach2,6,2,0,2,6,34.5,69,1.83333333333333,3.4594316186373,2.91397707318275,87,0.5,0.5,0.9,0.1,Approach2,LSP
SD_Average-Regular_Approach2,3,1,0,2,6,34.5,69,1.83333333333333,3.4594316186373,2.91397707318275,87,0.5,0.5,0.9,0.1,Approach2,LSP
SDF_Average-Regular_Approach2,12,2,0,4,12,58.5,117,2.1,4.39231742277876,2.96973156654413,383,0.6,0.7,1.0,0.4,Approach2,LSP
SDF_Average-Regular_Approach2,6,1,0,4,12,58.5,117,2.1,4.39231742277876,2.96973156654413,383,0.6,0.7,1.0,0.4,Approach2,LSP
TRD_Average-Regular_Approach2,10,2,0,4,10,64.5,129,2.1,4.39231742277876,3.08232813685843,322,0.6,0.7,1.0,0.3,Approach2,LSP
TRD_Average-Regular_Approach2,6,1,0,4,10,64.5,129,2.1,4.39231742277876,3.08232813685843,322,0.6,0.7,1.0,0.3,Approach2,LSP
TSM_Average-Regular_Approach2,4,1,0,2,4,59.5,119,2.0,3.58496250072116,3.0220552088742,246,0.5,0.5,1.0,0.3,Approach2,LSP
UA_Average-Regular_Approach2,6,1,0,2,6,45.0,90,2.14285714285714,3.90689059560852,2.57355726227519,319,0.6,0.6,0.8,0.3,Approach2,LSP
UAV_Average-Regular_Approach2,16,3,0,6,16,62.0,124,2.0,4.16992500144231,2.90576458465545,319,0.5,0.6,0.9,0.3,Approach2,LSP
UAV_Average-Regular_Approach2,6,1,0,6,16,62.0,124,2.0,4.16992500144231,2.90576458465545,319,0.5,0.6,0.9,0.3,Approach2,LSP
